cfbf8641d067aa62	Wessler Engineering	Engineer	Fort Wayne, IN 46804	CE	ENTRY_LEVEL	Estimated $63.5K - $80.4K a year
0ef50d5f8c868c01	Hensel Phelps Construction Co	Estimator	Denver, CO 80204 (Lincoln Park area)	CE	ENTRY_LEVEL	Estimated $58.5K - $74K a year
76ca655353854e8c	AECOM	Entry-Level Structural Engineer	Latham, NY	CE	ENTRY_LEVEL	$55,029 - $75,665 a year
e7f8974c0bb248ef	FERROVIAL CONSTRUCCIÓN, S.A.	Energy Project Manager - Texas	The Woodlands, TX 77380	CE	ENTRY_LEVEL	NA
5e524cf3f46483dd	FMC Structural Design Group, LLC	Junior Structural Engineer	Rockville, MD 20852	CE	ENTRY_LEVEL	From $55,000 a year
39321e0fcb7aa741	City of Walla Walla	Civil Engineer I - With P.E.	Walla Walla, WA 99362	CE	ENTRY_LEVEL	$83,952 - $102,155 a year
4cf8264cbdac0093	Berkeley Building Company	Assistant Project Manager	Reading, MA 01867	CE	ENTRY_LEVEL	From $60,000 a year
ea83ac552d4d771f	The Great Hall Project	Construction Project Administrative Engineer	Denver, CO	CE	ENTRY_LEVEL	$63,120 - $89,157 a year
4e69afc5a56a06da	Columbia Engineering and Services	Engineering Co-Op	Duluth, GA	CE	ENTRY_LEVEL	Estimated $61.3K - $77.6K a year
f7cf0d585866d2dc	US Naval Facilities Engineering Systems Command	INTERDISCIPLINARY GENERAL ENGINEER/ARCHITECT	Panama City, FL	CE	ENTRY_LEVEL	$82,830 - $107,680 a year
1135185544d40ebf	Gordon Geotechnical Engineering	Field Engineer	Salt Lake City, UT	CE	ENTRY_LEVEL	$41,600 - $65,000 a year
e31b46af3776e250	iLink Resources, Inc.	Structural Engineer (CB)	Atlanta, GA	CE	ENTRY_LEVEL	Estimated $74.5K - $94.4K a year
40c1c901a61040e7	AECOM	Entry-Level Structural Engineer	Buffalo, NY	CE	ENTRY_LEVEL	$55,029 - $75,665 a year
78a53fe4b51644fc	State of Illinois	CIVIL ENGINEER TRAINEE - AERONAUTICS	Springfield, IL 62707 (Abraham Lincoln Capital Airport area)	CE	ENTRY_LEVEL	$4,605 - $5,205 a month
a8aea4a37d0296e8	Thomas & Hutton	Entry Level Civil Design Engineer in Training	Brunswick, GA 31520	CE	ENTRY_LEVEL	Estimated $59.5K - $75.4K a year
41e1eb9a4b39f5dc	State of Illinois	CIVIL ENGINEER TRAINEE - CENTRAL OFFICE	Springfield, IL 62764	CE	ENTRY_LEVEL	$4,605 - $5,205 a month
ad6402138cf4b035	Nicholson Construction Co	Project Engineer - Entry Level - Major Project Divison	Louisville, KY	CE	ENTRY_LEVEL	Estimated $56.6K - $71.7K a year
d12c8642a321ad1f	State of Illinois	CIVIL ENGINEER TRAINEE - DISTRICT 1	Schaumburg, IL 60196	CE	ENTRY_LEVEL	$5,000 - $5,460 a month
da562959778c5181	State of Illinois	CIVIL ENGINEER TRAINEE - DISTRICT 2	Dixon, IL 61021	CE	ENTRY_LEVEL	$4,605 - $5,205 a month
9c4f807d37fd447e	Jacobs	Lead Civil Engineer	Oak Ridge, TN 37831	CE	ENTRY_LEVEL	Estimated $115K - $146K a year
a79df48f756b002f	State of Georgia	Office of Planning- Transport Planning Spec 1- TRP060- PG I- Planner 1	Atlanta, GA 30334 (Downtown area)	CE	ENTRY_LEVEL	$55,000 a year
2b02b30d23344258	Lockwood, Andrews & Newnam, Inc.	Engineer I	Houston, TX 77042 (Westchase area)	CE	ENTRY_LEVEL	Estimated $59K - $74.7K a year
38de327d6af82321	Woodstone, Inc.	Assistant Project Manager - Construction	Brooklyn Park, MN 55428 (Northland area)	CE	ENTRY_LEVEL	$60,000 - $90,000 a year
eaed1fd9f26dff9a	Consulting Services Incorporated	Construction Engineering Inspector	Lexington, KY 40505 (Eastland area)	CE	ENTRY_LEVEL	From $15 an hour
a308196a6824500b	George F. Young, Inc.	Civil Project Engineer	Bradenton, FL 34211	CE	ENTRY_LEVEL	Estimated $52.2K - $66.1K a year
f86b3a48f1029e0d	Jacobs	Bridge Engineer	Oklahoma City, OK 73139	CE	ENTRY_LEVEL	Estimated $87.7K - $111K a year
147e326f8f796cae	Halff	Graduate Civil Engineer - Public Works	Frisco, TX 75034	CE	ENTRY_LEVEL	Estimated $72.7K - $92K a year
a7de4d5eaed24879	Northeast Paving	Field Engineer	Massachusetts	CE	ENTRY_LEVEL	Estimated $59.4K - $75.2K a year
f16ea0828d39210c	Halff	Graduate Civil Engineer - Public Works	Fort Worth, TX 76137 (Far North area)	CE	ENTRY_LEVEL	Estimated $72K - $91.1K a year
56031da5aa04964b	Halff	Graduate Civil Engineer - Transportation	Fort Worth, TX 76137 (Far North area)	CE	ENTRY_LEVEL	Estimated $67.8K - $85.9K a year
8ceedcd2c32d826e	Stonefield Engineering & Design - New York, NY	Project Engineer - Traffic	New York, NY 10012 (Little Italy area)	CE	ENTRY_LEVEL	$65,000 - $75,000 a year
2057414f472a3b1f	Halff	Graduate Civil Engineer - Public Works	Austin, TX 78729	CE	ENTRY_LEVEL	Estimated $72.3K - $91.5K a year
dd46ba79a86c7990	Halff	Graduate Civil Engineer - Subsurface Utility Engineering (SUE)	Austin, TX 78729	CE	ENTRY_LEVEL	Estimated $77.5K - $98.1K a year
44421057b1ef89a6	Halff	Graduate Civil Engineer- Transportation	Austin, TX 78729	CE	ENTRY_LEVEL	Estimated $68.9K - $87.3K a year
6e154936a0d55c61	City of Sanford	Civil Engineer I-Construction Inspection-Public Works Dept	Sanford, ME 04073	CE	ENTRY_LEVEL	$63,593 - $81,228 a year
0066903e63bd5d16	Burns & McDonnell	Assistant Civil/Environmental Engineer - Municipal Water (Chesapeake)	Norfolk, VA	CE	ENTRY_LEVEL	Estimated $80.7K - $102K a year
547b367c47a45266	Halff	Graduate Civil Engineer - Public Works	Oklahoma City, OK 73103	CE	ENTRY_LEVEL	Estimated $68.9K - $87.3K a year
bcb9ad124af37e35	Aakar Abhinav Consultants Pvt. Ltd.	Civil Site Engineer	Remote	CE	ENTRY_LEVEL	Estimated $72.4K - $91.6K a year
8676aaf362925d53	Gray & Osborne Consulting Engineers	CIVIL ENGINEER-IN-TRAINING	Olympia, WA	CE	ENTRY_LEVEL	$74,000 - $84,000 a year
12aeae5e86bc2ea4	Gray & Osborne Consulting Engineers	CIVIL ENGINEER-IN-TRANING	Seattle, WA 98144 (Jackson Place area)	CE	ENTRY_LEVEL	$74,000 - $84,000 a year
0a7cb5fc28e7eeb4	Cordoba Corporation	Utility Engineer	Remote in California	CE	ENTRY_LEVEL	$55,000 - $75,000 a year
e023b92f70ba247a	Department of Transportation	TRANSPORTATION ENGINEER (CIVIL)	Yuba County, CA	CE	ENTRY_LEVEL	$9,244 - $11,567 a month
ec83bcce0656a19d	MBP	Civil Engineer	Chesapeake, VA 23320 (Greenbrier West area)	CE	ENTRY_LEVEL	Estimated $64.9K - $82.1K a year
cd274d6362c260b8	US Western Area Power Administration	Interdisciplinary Engineer	Phoenix, AZ	CE	ENTRY_LEVEL	$109,019 - $130,349 a year
2f8cb7ac27b1d400	State of Minnesota	Engineer 2 Graduate / Senior Engineer	Hybrid remote in Thief River Falls, MN	CE	ENTRY_LEVEL	$71,618 - $105,381 a year
9364a89d88ea17c2	Department of Transportation	TRANSPORTATION ENGINEER (CIVIL)	Del Norte County, CA	CE	ENTRY_LEVEL	$6,175 - $11,567 a month
e47b80a191f5beaf	Black & Veatch Corporation	Process/Chemical Engineer 1 - Hybrid 1	Hybrid remote in Denver, CO	CE	ENTRY_LEVEL	$81,510 - $90,090 a year
192afaff00e54e1a	Psomas	Civil Engineer Designer - Entry Level - Transportation	Roseville, CA 95661	CE	ENTRY_LEVEL	$36 - $40 an hour
f0070bcd0639213a	LOCHNER	Airport Engineer Associate II	Hybrid remote in Albuquerque, NM 87106	CE	ENTRY_LEVEL	Estimated $75.6K - $95.8K a year
096505c5b96559fc	State of Delaware	Engineer IV	Dover, DE 19901	CE	ENTRY_LEVEL	NA
03eab929f90ac73a	Woolpert, Inc.	Engineer in Training, Aviation	Kansas City, MO 64163 (2nd Creek area)	CE	ENTRY_LEVEL	Estimated $63.7K - $80.6K a year
d1ac5df72ecf6e3d	S&ME, Inc.	Construction Materials Staff Engineer (EIT)	Charleston, SC	CE	ENTRY_LEVEL	Estimated $64K - $81K a year
053618ac0bff4a20	Environmental Science Associates	Coastal Engineer/Hydrologist	San Francisco, CA 94105 (Financial District area)	CE	ENTRY_LEVEL	$78,936 - $114,457 a year
c8ec82323a20ac5a	U.S. Engineering	Project Engineer	Kansas City, MO 64111 (Coleman Highlands area)	CE	ENTRY_LEVEL	$63,120 - $94,680 a year
96446ade3cc0fbe5	Johnson, Mirmiran, and Thompson Inc.	Traffic Design Engineer	Raleigh, NC	CE	ENTRY_LEVEL	Estimated $66.7K - $84.5K a year
e7cdf665dbf8fbf4	Kraus-Anderson	Project Engineer	Minneapolis, MN 55404 (Ventura Village area)	CE	ENTRY_LEVEL	Estimated $61.4K - $77.8K a year
4826def290fd518b	Stonefield Engineering & Design	Project Engineer - Traffic	New York, NY	CE	ENTRY_LEVEL	$65,000 - $75,000 a year
0821fcc12e70fa87	Skanska USA	Field Engineer II (Heavy Civil Construction)	Baltimore, MD 21201 (Downtown area)	CE	ENTRY_LEVEL	Estimated $73.8K - $93.5K a year
966268118d1df4c9	U.S. Engineering	Project Engineer	Kansas City, MO 64111 (Coleman Highlands area)	CE	ENTRY_LEVEL	$63,120 - $94,680 a year
e0f2f8d097862722	Johnson, Mirmiran, and Thompson Inc.	Traffic Design Engineer	Richmond, VA	CE	ENTRY_LEVEL	Estimated $65.6K - $83.1K a year
92268e9ed987193d	AECOM	Preconstruction Planner	Charleston, SC	CE	ENTRY_LEVEL	$64,000 - $115,000 a year
6688c5536aa62cec	AECOM	Copy of Civil Engineer	Columbia, SC	CE	ENTRY_LEVEL	$70,000 - $125,000 a year
db3f035c6eee5842	State of Wisconsin	Civil Engineer Transportation Advanced - Project Permanent	Green Bay, WI 54304	CE	ENTRY_LEVEL	$88,296 - $106,808 a year
ceec6451d6eb9e98	South Dakota State Government	Engineer I-III (Highway Construction Project Engineer)	Aberdeen, SD	CE	ENTRY_LEVEL	$29.30 - $42.55 an hour
c6faffc7e508e6d0	HLA Engineering and Land Surveying, Inc.	Civil Professional Engineer in Training	Yakima, WA 98902	CE	ENTRY_LEVEL	$68,000 - $96,000 a year
5fce483867805d26	Advantage Engineering Associates	Entry-Level Civil Engineer	Cranbury, NJ 08512	CE	ENTRY_LEVEL	From $70,000 a year
69b87ea3d7f19497	Cummins & Cederberg	Entry Level Marine Structural Engineer – Coral Gables or Saint Petersburg, Florida	South Miami, FL 33143	CE	ENTRY_LEVEL	Estimated $59.1K - $74.9K a year
00705d96318ea6da	AECOM	Entry-Level Civil / Geotechnical Engineer	Germantown, MD	CE	ENTRY_LEVEL	$63,000 - $85,000 a year
5d741f67e5fb924c	Barge Design Solutions	Entry Level Civil Engineer	Savannah, GA 31401 (North Historic District area)	CE	ENTRY_LEVEL	Estimated $55.5K - $70.3K a year
701384173bcadd63	Corle Building Systems	Civil/Structural Design Engineer	Imler, PA 16655	CE	ENTRY_LEVEL	$27 - $38 an hour
e40c6ccf576b389a	Taylor Engineering Inc	Staff Civil/Coastal Engineer	Destin, FL 32541	CE	ENTRY_LEVEL	$65,000 - $85,000 a year
0666b76fd32be228	(NTAG) Empire State	United States Navy Civil Engineer	Garden City, NY	CE	ENTRY_LEVEL	$2,900 - $5,800 a month
af0b2b4d100347bf	National Aerospace Solutions	Civil Structural Design Engineer - 3361	Arnold AFB, TN 37389	CE	ENTRY_LEVEL	Estimated $77.3K - $97.9K a year
29c0afc9263892b4	The State of New Hampshire	ASSET ENGINEER	Concord, NH	CE	ENTRY_LEVEL	$30.72 - $36.49 an hour
19debe6be0e659c5	ISC Constructors, LLC	Civil Engineer - Entry Level	Baton Rouge, LA 70817 (Jefferson area)	CE	ENTRY_LEVEL	Estimated $66.1K - $83.6K a year
4aa0fa3d2bf9e4ae	Hensel Phelps	Project Superintendent	Tampa, FL	CE	ENTRY_LEVEL	Estimated $79K - $100K a year
0688ddd82f7311d8	State of Ohio Jobs	Transportation Engineer 3 - Permits - Real Estate - Hybrid Eligible (20057545)	Delaware, OH 43015	CE	ENTRY_LEVEL	$35.74 - $51.03 an hour
c02bab4dd3c3dd4f	TranSmart, an Atlas company	Civil Engineer I	Waukegan, IL	CE	ENTRY_LEVEL	$60,000 - $62,000 a year
46f999cca33687ba	PEG Companies,Inc	Construction Project Engineer	Provo, UT 84601	CE	ENTRY_LEVEL	$70,000 - $75,000 a year
6e154936a0d55c61	City of Sanford	Civil Engineer I-Construction Inspection-Public Works Dept	Sanford, ME 04073	CE	ENTRY_LEVEL	$63,593 - $81,228 a year
0066903e63bd5d16	Burns & McDonnell	Assistant Civil/Environmental Engineer - Municipal Water (Chesapeake)	Norfolk, VA	CE	ENTRY_LEVEL	Estimated $80.7K - $102K a year
8e54681ed4f0151e	AECOM	Project Geotechnical Engineer	Virginia Beach, VA	CE	ENTRY_LEVEL	$85,000 - $110,000 a year
0a891c4e418c5d0a	Consolidated Engineering Laboratories	Civil Engineer, EIT	‘Aiea, HI 96701	CE	ENTRY_LEVEL	$62,400 - $68,640 a year
cb2a61fd3514931e	State of Ohio Jobs	Transportation Engineer 3 - Traffic Safety - HYBRID ELIGIBLE - 20058608	Delaware, OH 43015	CE	ENTRY_LEVEL	$35.74 - $51.03 an hour
db8bc601e6480a7f	SGS	OTA Test Engineer	San Diego, CA 92128 (Carmel Mountain area)	CE	ENTRY_LEVEL	Estimated $78.2K - $99K a year
61abfc3f348d97d2	TranSystems Corporation	Entry Level Bridge Engineer	Boston, MA 02110 (Downtown Crossing area)	CE	ENTRY_LEVEL	Estimated $51.9K - $65.7K a year
b7e5d8b3e03fbf17	ANS Geo	Geotechnical Engineer I, II, III (entry level - about 3yr exp)	Hybrid remote in Austin, TX 78738	CE	ENTRY_LEVEL	$65,000 - $82,000 a year
5260dbe43e32b2d2	AECOM	Pavement Engineer	Decatur, IL	CE	ENTRY_LEVEL	$60,000 - $70,000 a year
616caa450de0e777	The Mannik & Smith Group	Civil Design Project Manager	Cleveland, OH	CE	ENTRY_LEVEL	$85,000 - $105,000 a year
b5cf316c76a1bab0	Advantage Engineering Associates	Entry-Level Electrical Engineer	New York, NY 10016 (Murray Hill area)	CE	ENTRY_LEVEL	From $70,000 a year
4b024db8190748dd	AECOM	Civil Engineer	Charleston, SC	CE	ENTRY_LEVEL	$70,000 - $125,000 a year
3cda2105c91de078	G&K Engineering LLC	Structural Engineer	Hybrid remote in Green Bay, WI 54311	CE	ENTRY_LEVEL	$91,192 - $95,077 a year
0f18958fe152a5b2	Suncoast Drivers	Entry Level Civil Engineer in Sunny Florida (Z)	Santa Rosa Beach, FL 32459	CE	ENTRY_LEVEL	$55,000 - $65,000 a year
a69970165f101d00	Mark Thomas & Company	Entry-Level Bridge Design Engineer I	Hybrid remote in Irvine, CA 92606	CE	ENTRY_LEVEL	$31.75 - $48.00 an hour
e5616e4988e09837	HITT Contracting Inc.	Commercial Construction Project Engineer	Dallas, TX	CE	ENTRY_LEVEL	Estimated $73.5K - $93K a year
c7815e1aba026687	AECOM	Preconstruction Planner	Greenville, SC	CE	ENTRY_LEVEL	$64,000 - $115,000 a year
86a841ab456cd1cb	RJN Group, Inc.	Graduate Engineer	Baltimore, MD 21227	CE	ENTRY_LEVEL	Estimated $70.6K - $89.4K a year
84a72749963fe7be	Socotec	Field Engineer EIT	Plantation, FL 33324	CE	ENTRY_LEVEL	Estimated $65.9K - $83.4K a year
6941d15ed7062a6a	Parsons	Associate Civil Engineer - Rail and Transit	Walnut Creek, CA	CE	ENTRY_LEVEL	$24.18 - $42.31 an hour
bd50338d6d4e4266	KEITH	Civil Engineer - Transportation / Roadway	Miami, FL 33126 (Flagami area)	CE	ENTRY_LEVEL	Estimated $80.8K - $102K a year
42761407cc709a63	Greenman-Pedersen Inc.	Civil Site Engineers & Project Managers	Boston, MA 02111 (Central area)	CE	ENTRY_LEVEL	Estimated $89.9K - $114K a year
e3af6b2058fc3e69	BMI Consulting	Civil Engineer	Encino, CA 91316	CE	ENTRY_LEVEL	$40 - $50 an hour
a3c05c5bebde9e00	TKDA	Graduate Engineer, Civil/Highway Design	Hybrid remote in Saint Paul, MN	CE	ENTRY_LEVEL	Estimated $67.7K - $85.8K a year
f67df1d07dde0fda	Holland Homes, LLC	Assistant Project Engineer	Auburn, AL 36830	CE	ENTRY_LEVEL	$55,000 - $65,000 a year
29564ad6d1051fb4	Consor Engineers	Bridge Engineering Designer	Rancho Cordova, CA 95670 (Prospect Park area)	CE	ENTRY_LEVEL	$68,000 - $78,000 a year
c0dab975dd74947e	Charter Mechanical	Project Engineer / Asst. Proj Mgr - Mechanical Contractor	Portland, OR 97223	CE	ENTRY_LEVEL	Estimated $63.9K - $80.9K a year
1360f643404cfcdc	RS&H	Highway Engineer III	Tampa, FL 33607 (Carver City area)	CE	ENTRY_LEVEL	Estimated $116K - $147K a year
8ac5b874a6f60c7a	Sustainability Engineering Group LLC	Civil EIT	Dallas, TX 75248 (Far North area)	CE	ENTRY_LEVEL	Estimated $63K - $79.8K a year
ea3866e65d1ca892	Branscome	Construction Project Engineer	Williamsburg, VA 23185	CE	ENTRY_LEVEL	Estimated $57.6K - $72.9K a year
800d9f27d893b2f1	Corle Building Systems	Estimator/Project Manager	Imler, PA 16655	CE	ENTRY_LEVEL	Estimated $56.4K - $71.4K a year
c55f59d4938e11f1	Greenman-Pedersen Inc.	Civil Site Engineers & Project Managers	Portsmouth, NH 03801	CE	ENTRY_LEVEL	Estimated $83.9K - $106K a year
eafdbb10ae553e3c	Greenman-Pedersen Inc.	Civil Site Engineers & Project Managers	Salem, NH 03079	CE	ENTRY_LEVEL	Estimated $83.9K - $106K a year
520dcafd348a460b	Tecnico SIA	Special Inspector / Engineer	Brooklyn, NY	CE	ENTRY_LEVEL	$22 - $45 an hour
6acd2219684e3da3	Morabito Consultants	Structural Engineer (FT)	Sparks Glencoe, MD 21152	CE	ENTRY_LEVEL	$70,000 - $110,000 a year
fb50cc07bf66bc11	Consor Engineers	Roadway Design Engineer	Houston, TX 77084 (Addicks Park Ten area)	CE	ENTRY_LEVEL	Estimated $63.2K - $80K a year
66cabd5899a0a684	Greenman-Pedersen Inc.	Civil Site Engineers & Project Managers	Bedford, NH 03110	CE	ENTRY_LEVEL	Estimated $83.9K - $106K a year
53642f85858a4ad6	Cobb Fendley & Assoc	Project Engineer, SUE	Austin, TX 78752	CE	ENTRY_LEVEL	Estimated $64.5K - $81.7K a year
b35b6a2740d88b61	The Mannik & Smith Group	Project Engineer	Lansing, MI	CE	ENTRY_LEVEL	Estimated $72.9K - $92.3K a year
a3ead3769d377de5	Greenman-Pedersen Inc.	Civil Site Engineers & Project Managers	Wilmington, MA 01887	CE	ENTRY_LEVEL	Estimated $89.9K - $114K a year
aab293c5aa636c7a	The Mannik & Smith Group	Bilingual Civil Engineer	Canton, MI 48188	CE	ENTRY_LEVEL	Estimated $65.8K - $83.3K a year
d7a3d2530a9f9354	Sustainability Engineering Group LLC	Civil EIT	Morgantown, WV 26508	CE	ENTRY_LEVEL	Estimated $62.5K - $79.1K a year
c03d0ec9f8977610	Consor Engineers	Roadway Engineering Designer	Rancho Cordova, CA 95670 (Prospect Park area)	CE	ENTRY_LEVEL	$68,000 - $78,000 a year
776c2db957c1de47	Sustainability Engineering Group LLC	Civil EIT	Phoenix, AZ 85016 (Camelback East area)	CE	ENTRY_LEVEL	Estimated $64.9K - $82.1K a year
15b9fc8de12009df	The Mannik & Smith Group	Project Engineer	Maumee, OH	CE	ENTRY_LEVEL	$70,000 - $90,000 a year
6e154936a0d55c61	City of Sanford	Civil Engineer I-Construction Inspection-Public Works Dept	Sanford, ME 04073	CE	ENTRY_LEVEL	$63,593 - $81,228 a year
0066903e63bd5d16	Burns & McDonnell	Assistant Civil/Environmental Engineer - Municipal Water (Chesapeake)	Norfolk, VA	CE	ENTRY_LEVEL	Estimated $80.7K - $102K a year
6e67e31589c0e61d	Cobb Fendley & Assoc	Project Engineer, SUE	San Marcos, TX 78666	CE	ENTRY_LEVEL	Estimated $67K - $84.9K a year
679733cb1853834e	Consor Engineers	Roadway Design Engineer	Oklahoma City, OK 73103 (Mesta Park area)	CE	ENTRY_LEVEL	Estimated $59.8K - $75.8K a year
bf50c48152db0230	US Department of Energy - Agency Wide	General Engineer	Wallops Island, VA	CE	ENTRY_LEVEL	$49,696 - $183,500 a year
a72d24f278908e9b	U.S. Fish and Wildlife Service	Civil Engineer	Titusville, FL	CE	ENTRY_LEVEL	$82,830 - $113,706 a year
92ca614431791b99	US National Park Service	Civil Engineer	Haleakalā National Park, HI	CE	ENTRY_LEVEL	$71,877 - $93,437 a year
4bac879fa888ff20	State of Nevada	STAFF 1, ASSOCIATE ENGINEER	Winnemucca, NV	CE	ENTRY_LEVEL	$58,026 - $86,151 a year
8ac1da422c92e03a	CITY OF MARINA	City Engineer for the City of Marina	Marina, CA 93933	CE	ENTRY_LEVEL	$138,974.16 - $168,924.00 a year
6abe9947479bec04	US Veterans Health Administration	Healthcare Engineer	Leeds, MA 01053	CE	ENTRY_LEVEL	$56,115 - $124,779 a year
4d395d89c180df79	ExxonMobil	Composites Customer and Application Development Engineer	Baytown, TX	CE	ENTRY_LEVEL	Estimated $81.4K - $103K a year
6b6b7420297b3d64	US Federal Highway Administration	Civil Engineer (Highway - Pavements) - Direct Hire	Ashburn, VA	CE	ENTRY_LEVEL	$78,592 - $122,459 a year
bdcc50b16ea053ce	US Southwestern Power Administration	Civil Engineer (Hydrologic)	Tulsa, OK	CE	ENTRY_LEVEL	$81,708 - $118,499 a year
fa3029622521032d	U.S. Army Corps of Engineers	Supervisory Civil Engineer	Galveston, TX	CE	ENTRY_LEVEL	$113,689 - $147,793 a year
edc3cd2fd510e1c0	VIP-STAFFING.COM	Registered Professional Engineer (Civil)	Remote	CE	ENTRY_LEVEL	$90,000 - $140,000 a year
d297bab076f82db5	Department of Transportation	TRANSPORTATION ENGINEER (CIVIL)	Los Angeles County, CA	CE	ENTRY_LEVEL	$6,175 - $11,567 a month
704b90909b77c8b7	U.S. Army Corps of Engineers	Supervisory Civil Engineer	Jacksonville, FL	CE	ENTRY_LEVEL	$98,496 - $128,043 a year
99da51417e61648e	Mississippi State Personnel Board	Transportation Engineer III	Hinds County, MS	CE	ENTRY_LEVEL	$97,397.12 - $100,517.12 a year
0a43b6c71ca615f1	TheMasonGroup	Principal Professional Engineer, Forensic	Malvern, PA	CE	ENTRY_LEVEL	$120,000 - $160,000 a year
290f46043c216cbc	U.S. Army Corps of Engineers	Civil Engineer (Geotechnical)	Huntington, WV	CE	ENTRY_LEVEL	$69,107 - $107,680 a year
3e2fb3dc18d81abc	State of Nevada	STAFF 1, ASSOCIATE ENGINEER	Gardnerville, NV	CE	ENTRY_LEVEL	$58,026 - $86,151 a year
58fe0cb3ef4b9696	Transportation, Department of	Professional Engineer 1 (Civil/Transportation)	Long Island City, NY 11101	CE	ENTRY_LEVEL	$86,057 - $108,638 a year
a09930933bc0e011	AECOM	Entry-Level Geotechnical Engineer	Providence, RI 02940 (Federal Hill area)	CE	ENTRY_LEVEL	$65,000 - $85,000 a year
6f014398996af2d5	City of Buckeye	CIP Project Manager	Buckeye, AZ	CE	ENTRY_LEVEL	$86,424.00 - $129,667.20 a year
